intake_age,days_in_shelter,simplified_color_one_color,simplified_color_tabby,simplified_sex_male,simplified_condition_ill,simplified_condition_other,simplified_type_owner_surrender,simplified_type_stray,simplified_breed_other,simplified_size_other,simplified_size_small
1,27,0,1,1,0,0,0,1,0,0,1
0,51,0,1,0,1,0,0,0,0,0,1
2,19,0,0,1,0,0,0,1,0,0,1
0,9,0,0,0,0,0,1,0,0,0,0
0,9,1,0,0,0,0,1,0,0,0,1
0,40,0,1,1,1,0,0,1,0,0,0
1,21,0,1,0,0,0,0,1,0,0,1
0,54,0,0,0,1,0,0,1,0,0,0
0,28,1,0,0,0,0,0,1,0,0,0
0,10,0,0,1,0,1,0,1,0,0,1
0,13,0,0,1,0,0,0,1,0,0,1
0,22,0,1,1,0,0,0,1,0,0,1
0,24,0,0,1,0,0,1,0,0,0,1
0,74,1,0,1,0,0,0,1,0,0,1
0,60,1,0,1,0,0,0,1,0,0,0
0,39,0,0,0,0,0,0,1,0,0,0
1,10,0,1,1,0,1,0,1,0,0,1
0,20,0,1,0,0,0,0,0,0,0,0
0,16,1,0,0,0,0,1,0,0,0,0
8,7,1,0,0,0,0,1,0,0,0,1
0,12,0,0,0,0,0,0,1,0,0,1
1,72,0,1,0,0,1,0,1,0,0,1
0,68,0,0,0,1,0,0,1,0,0,1
0,13,1,0,1,0,0,0,1,0,0,0
0,76,1,0,1,1,0,0,1,0,0,1
0,22,0,0,0,0,0,1,0,0,0,0
0,30,0,0,0,1,0,0,1,1,0,0
1,45,0,0,0,1,0,0,1,0,0,1
0,73,0,1,1,0,0,1,0,0,0,0
0,27,0,1,1,0,0,1,0,0,0,1
0,10,0,1,1,0,0,1,0,0,0,0
0,30,1,0,0,0,0,0,1,0,0,1
0,47,0,1,0,1,0,0,1,0,0,0
2,51,1,0,0,1,0,0,1,0,0,1
0,3,0,1,0,0,0,0,0,0,0,0
1,19,0,0,1,0,0,0,1,0,0,1
0,47,0,1,0,0,0,0,0,0,0,0
4,50,1,0,1,1,0,0,1,0,0,1
0,17,0,1,1,0,0,0,1,0,0,0
0,20,0,1,1,0,0,1,0,0,0,0
0,4,1,0,0,0,0,1,0,0,0,0
0,30,0,1,1,1,0,0,1,0,0,0
2,8,0,1,1,0,0,0,1,0,0,1
1,27,0,1,1,0,0,0,1,1,0,1
0,70,0,1,0,0,0,1,0,0,0,0
0,24,0,0,1,1,0,0,1,0,0,1
0,36,1,0,0,1,0,0,1,0,0,0
0,17,0,1,1,0,0,1,0,0,0,0
2,98,0,0,0,0,0,0,1,0,0,1
0,27,0,1,1,0,0,0,1,0,0,0
0,22,1,0,0,0,0,1,0,0,0,0
0,32,0,0,0,0,1,0,1,0,0,0
10,71,1,0,1,1,0,0,0,0,0,1
0,39,1,0,1,0,1,0,1,0,0,0
5,26,0,0,1,0,0,1,0,0,0,1
1,25,1,0,0,0,0,0,1,0,0,1
10,60,0,1,1,0,0,1,0,0,0,1
0,35,1,0,0,1,0,0,1,0,0,0
10,3,0,0,0,0,0,1,0,0,0,1
0,6,0,1,1,0,0,0,1,1,0,0
1,17,1,0,0,0,0,0,1,0,0,1
6,23,0,0,0,0,0,1,0,1,0,1
0,44,0,1,1,0,0,0,1,0,0,1
0,4,0,1,0,0,0,1,0,0,0,0
0,6,1,0,1,0,0,1,0,0,0,0
2,18,1,0,0,0,0,0,1,0,0,1
0,26,0,1,1,1,0,1,0,0,0,1
0,21,0,0,0,1,0,1,0,1,0,0
0,14,0,0,1,0,0,1,0,0,0,0
0,39,1,0,0,1,0,0,1,0,0,0
2,22,1,0,1,1,0,1,0,0,0,1
0,59,0,1,1,1,0,0,1,0,0,0
0,50,1,0,0,0,0,1,0,0,0,0
1,67,0,1,0,1,0,0,1,0,0,1
1,91,1,0,0,1,0,0,1,0,0,1
0,11,0,1,0,0,1,1,0,0,0,0
4,27,1,0,0,0,0,1,0,0,0,1
0,38,0,0,1,1,0,0,1,0,0,0
0,40,0,1,0,0,0,1,0,0,0,1
0,41,0,1,1,1,0,0,1,0,0,0
0,42,0,1,1,0,0,0,1,0,0,0
1,28,0,1,1,1,0,0,1,0,0,1
7,30,1,0,0,0,0,0,0,0,0,1
0,22,0,1,0,1,0,0,1,0,0,0
1,29,1,0,1,0,0,0,1,0,0,1
0,50,0,1,1,0,0,0,1,0,0,1
0,13,1,0,1,0,0,0,1,0,0,1
0,43,1,0,1,1,0,0,1,0,0,0
0,14,0,1,0,0,1,1,0,0,0,0
0,40,0,0,0,0,0,1,0,0,0,0
0,70,1,0,0,0,1,0,1,0,0,0
0,22,0,0,1,0,0,1,0,0,0,0
8,17,0,0,1,1,0,1,0,1,1,0
0,85,1,0,0,1,0,0,1,0,0,0
0,29,0,0,0,0,0,0,1,0,0,0
0,30,0,0,0,0,0,0,1,0,0,0
2,39,1,0,1,0,1,0,1,0,0,1
0,13,0,0,0,0,0,0,1,0,0,1
7,42,0,1,0,1,0,1,0,0,0,1
0,8,0,0,1,0,0,0,1,0,0,1
0,4,1,0,1,0,0,0,0,0,0,1
0,37,0,0,1,1,0,1,0,1,0,0
0,40,0,0,0,0,1,0,1,0,0,0
0,22,0,1,0,0,0,0,1,0,0,0
1,8,0,0,0,0,0,0,0,1,0,1
0,5,1,0,0,0,0,0,1,0,0,0
0,15,0,1,0,0,0,1,0,0,0,0
3,21,1,0,0,0,1,0,1,0,0,1
1,7,0,1,1,1,0,1,0,0,0,1
3,7,0,0,0,0,0,0,1,1,0,1
0,29,0,0,1,1,0,0,1,1,0,0
0,72,1,0,1,0,0,0,1,0,0,0
0,15,1,0,0,0,0,1,0,0,0,0
0,59,0,1,1,1,0,0,1,0,0,0
0,14,0,1,0,0,0,0,1,0,0,0
0,42,0,0,0,0,0,1,0,0,0,0
1,17,1,0,0,0,0,1,0,0,0,1
0,28,0,0,0,0,1,0,1,0,0,0
0,31,0,1,0,0,0,0,1,0,0,1
0,4,0,1,1,0,0,1,0,0,0,0
0,73,1,0,1,0,0,0,1,0,0,0
0,5,0,0,1,0,0,0,1,0,0,1
0,86,0,0,1,0,0,1,0,0,0,0
0,17,0,1,0,0,0,1,0,0,0,0
0,16,1,0,0,0,0,1,0,0,0,0
0,68,0,1,0,0,0,0,1,0,0,0
2,19,1,0,0,0,0,0,1,0,0,1
0,52,0,0,0,0,0,0,1,1,0,0
0,15,0,1,0,0,0,0,1,0,0,1
0,9,0,1,1,0,1,1,0,0,0,1
3,40,1,0,1,0,0,1,0,0,0,1
0,19,0,0,1,0,1,0,1,0,0,0
7,72,1,0,0,0,0,1,0,0,0,1
0,18,0,0,0,0,0,0,1,1,0,0
0,8,0,1,1,0,0,1,0,0,0,1
0,12,0,1,0,0,0,0,1,0,0,1
0,14,1,0,0,0,0,0,1,0,0,1
0,31,0,1,0,0,0,0,1,0,0,1
1,11,0,1,0,0,0,0,1,0,0,1
0,7,0,0,1,0,0,0,1,0,0,0
0,7,1,0,0,0,0,1,0,0,0,0
0,4,0,1,0,0,0,0,1,0,0,1
0,44,1,0,0,0,0,0,1,0,0,0
0,26,0,1,1,1,0,0,1,0,0,0
2,32,0,1,1,1,0,0,1,0,0,1
0,71,0,1,1,0,0,0,1,0,0,0
3,3,1,0,1,1,0,1,0,0,0,1
0,13,0,1,1,0,0,0,1,0,0,1
2,13,0,0,0,0,0,1,0,1,0,1
0,21,0,1,0,0,0,1,0,0,0,0
0,31,0,0,0,1,0,0,1,0,0,0
0,39,0,1,0,1,0,0,1,0,0,0
0,15,0,1,1,1,0,1,0,0,0,0
0,6,0,1,0,0,0,1,0,0,0,1
0,10,0,0,0,0,0,0,1,1,0,1
0,14,0,1,1,0,0,0,1,0,0,0
0,17,1,0,1,0,0,1,0,0,0,0
0,21,0,1,1,1,0,0,1,0,0,0
0,13,1,0,0,0,1,0,1,0,0,0
3,42,0,0,1,1,0,0,0,0,0,1
0,18,0,0,1,0,0,0,0,0,0,0
0,31,1,0,0,0,0,1,0,0,0,1
0,67,0,1,0,1,0,0,1,0,0,0
0,4,0,1,1,0,1,1,0,0,0,0
0,32,0,0,0,0,0,0,1,0,0,1
10,25,0,0,1,1,0,0,1,0,0,1
0,18,1,0,1,0,0,0,1,0,0,0
0,22,0,0,1,0,1,1,0,0,0,0
8,14,0,0,1,1,0,1,0,1,1,0
0,19,0,1,1,0,0,0,1,0,0,0
0,40,0,1,1,1,0,1,0,0,0,0
0,2,0,1,1,0,0,0,1,0,0,1
0,40,0,0,1,1,0,0,1,0,0,1
6,42,1,0,0,0,0,1,0,0,0,1
0,28,0,0,0,1,0,0,1,0,0,0
0,27,0,1,1,1,0,0,1,0,0,1
0,29,0,1,0,1,0,0,1,0,0,0
0,17,0,1,0,0,0,0,1,0,0,0
1,51,0,1,0,0,1,0,1,0,0,1
0,10,0,1,1,0,0,0,1,0,0,0
0,21,0,1,0,0,0,0,1,0,0,1
1,27,0,1,0,0,0,0,1,0,0,1
0,50,0,0,0,0,0,0,1,0,0,0
0,81,0,0,0,1,0,0,1,0,0,0
0,8,1,0,0,0,0,1,0,0,0,0
0,5,0,0,1,0,0,0,1,0,0,0
1,35,0,0,1,1,0,0,1,1,0,1
0,12,1,0,0,0,1,0,1,0,0,0
0,14,1,0,1,0,0,0,1,0,0,0
0,21,0,1,1,0,0,0,1,0,0,0
1,23,1,0,1,0,0,0,1,0,0,1
1,38,0,1,1,0,0,0,0,0,0,1
0,9,0,0,0,0,0,0,1,0,0,0
1,50,1,0,0,1,0,0,1,0,0,1
0,54,0,1,0,1,0,0,1,0,0,0
0,32,0,1,0,0,0,1,0,0,0,0
0,27,0,0,0,0,0,0,1,0,0,1
0,75,0,1,0,0,0,0,1,0,0,0
0,52,0,0,0,0,0,0,1,1,0,0
0,15,0,1,0,0,0,0,1,0,0,0
0,3,0,1,0,0,0,1,0,0,0,1
0,40,0,1,0,1,0,1,0,0,0,0
4,26,0,0,1,0,0,1,0,0,0,1
0,39,0,1,0,0,1,0,1,0,0,0
0,20,0,1,1,0,0,0,1,0,0,1
0,61,0,0,0,1,0,1,0,0,0,0
0,75,0,1,1,0,1,1,0,0,0,0
1,2,0,1,1,0,0,1,0,0,0,1
0,40,0,1,1,1,0,0,1,0,0,0
1,20,0,0,1,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,64,1,0,0,1,0,0,0,0,0,0
0,67,0,1,1,1,0,0,1,0,0,0
5,8,1,0,0,0,0,0,1,0,0,1
0,30,0,1,0,1,0,0,1,0,0,0
0,10,1,0,1,0,0,0,1,0,0,0
0,21,1,0,0,0,0,1,0,0,0,1
0,23,0,1,0,0,0,0,1,0,0,1
0,49,0,0,1,1,0,0,1,0,0,1
1,30,0,0,1,0,1,0,1,0,0,1
0,16,0,1,1,0,0,0,1,0,0,0
0,58,0,0,0,1,0,0,1,0,0,0
0,2,0,1,1,0,0,1,0,0,0,0
0,65,0,1,0,1,0,0,1,0,0,0
0,14,1,0,1,0,0,1,0,0,0,0
2,32,1,0,0,0,0,0,1,0,0,1
0,5,0,0,1,0,0,1,0,0,0,0
5,15,0,1,0,0,0,0,1,0,0,1
4,3,0,1,1,0,0,1,0,0,0,1
2,21,1,0,0,0,0,0,1,0,0,1
0,27,1,0,0,0,0,0,1,0,0,0
0,13,1,0,1,0,0,0,0,0,0,0
3,23,0,1,1,0,0,0,1,0,0,1
0,52,0,0,0,0,1,0,0,0,0,0
0,4,1,0,0,0,0,1,0,0,0,0
1,56,1,0,0,0,0,1,0,0,0,1
0,8,0,1,1,0,0,0,1,0,0,0
0,41,0,1,0,1,0,0,1,0,0,0
2,18,0,0,0,0,1,0,1,0,0,1
0,45,1,0,1,0,1,1,0,0,0,0
0,34,0,1,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,1,0,0,0,1
0,24,1,0,0,0,1,0,1,0,0,0
0,13,0,0,0,0,0,0,1,0,0,1
6,8,0,0,0,0,0,1,0,0,0,1
0,17,0,1,1,0,0,0,1,0,0,0
0,17,0,1,1,0,1,0,1,0,0,1
0,2,1,0,1,0,0,0,0,0,0,0
0,49,1,0,1,1,0,0,1,0,0,0
0,15,0,0,1,0,1,0,1,0,0,0
1,18,0,1,0,1,0,0,1,0,0,1
0,6,0,0,1,0,1,1,0,0,0,0
0,22,1,0,1,1,0,1,0,0,0,1
1,37,1,0,0,0,1,1,0,0,0,1
0,32,0,1,1,1,0,0,1,0,0,0
0,10,1,0,1,0,0,0,1,0,0,0
0,6,0,1,0,0,1,0,1,0,0,0
0,2,0,1,1,0,0,0,1,0,0,0
0,72,0,1,0,1,0,0,0,0,0,0
0,11,0,0,1,0,0,1,0,0,0,0
10,99,0,0,0,1,0,1,0,0,0,1
1,8,0,0,1,0,0,0,0,0,0,1
0,71,0,0,1,0,0,0,1,0,0,0
0,10,0,1,0,0,0,0,1,0,0,0
5,30,1,0,1,1,0,0,1,0,1,0
4,42,1,0,0,0,0,0,1,0,0,1
0,10,0,1,0,0,1,1,0,0,0,1
0,20,1,0,1,0,1,0,1,0,0,1
0,12,1,0,0,0,0,1,0,0,0,0
0,37,0,0,0,1,0,1,0,1,0,0
0,7,0,0,1,0,0,0,0,0,0,0
2,16,0,0,1,0,1,0,0,0,0,1
5,31,1,0,0,0,0,1,0,0,0,1
0,33,1,0,0,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,0,0,0,1
0,25,0,0,1,1,0,0,1,0,0,0
0,37,0,1,1,1,0,0,1,0,0,0
0,44,1,0,0,1,0,0,1,0,0,0
6,3,0,0,0,0,0,1,0,1,0,1
6,12,0,0,0,1,0,1,0,0,0,1
3,9,0,1,0,0,0,1,0,0,0,1
0,16,0,0,0,0,0,0,1,0,0,1
0,20,0,1,0,1,0,1,0,0,0,0
0,49,0,1,1,0,0,0,1,0,0,0
0,24,0,1,0,1,0,0,1,0,0,0
0,38,0,0,0,1,0,0,1,0,0,0
5,21,0,1,1,0,0,0,1,0,0,1
0,5,0,0,1,0,1,1,0,0,0,0
0,15,1,0,1,0,0,1,0,0,0,0
0,31,0,1,0,1,0,0,1,0,0,0
0,11,1,0,0,0,0,0,1,0,0,0
0,43,0,1,1,1,0,1,0,0,0,0
0,38,0,1,1,0,1,1,0,0,0,0
3,61,0,1,0,0,0,0,1,0,0,1
0,35,1,0,1,1,0,0,1,0,0,0
0,34,1,0,0,0,0,0,1,0,0,0
0,7,0,0,1,0,0,0,0,0,0,1
0,10,0,1,0,0,0,1,0,0,0,0
0,37,0,1,1,0,0,0,1,0,0,1
2,13,0,1,0,0,0,0,1,0,0,1
0,26,0,0,0,1,0,0,1,0,0,1
0,74,0,0,1,1,0,0,1,0,0,0
0,7,1,0,0,0,0,1,0,0,0,1
0,46,1,0,0,1,0,0,1,0,0,0
0,49,0,1,0,0,0,1,0,0,0,0
0,14,0,1,0,0,0,0,1,0,0,0
0,7,0,0,0,0,0,1,0,0,0,1
0,56,0,0,0,1,0,0,1,0,0,0
0,10,0,0,1,0,0,0,1,0,0,0
2,28,0,1,1,0,0,1,0,0,0,1
0,28,0,0,0,0,1,0,1,1,0,0
3,21,0,1,0,0,1,0,1,0,0,1
0,45,0,1,1,1,0,0,1,0,0,0
1,20,0,0,0,0,0,0,1,0,0,1
0,33,0,0,0,1,0,1,0,1,0,1
0,31,1,0,0,1,0,0,1,0,0,0
1,27,0,0,0,0,0,0,1,0,0,1
3,70,0,1,1,0,0,1,0,0,0,1
0,15,1,0,1,0,0,0,1,1,0,1
0,65,0,1,0,1,0,0,1,0,0,0
0,3,0,0,1,0,0,1,0,1,0,0
2,31,1,0,0,0,0,0,1,0,0,1
3,13,1,0,0,1,0,1,0,0,0,1
0,26,1,0,0,0,0,0,1,0,0,0
0,14,0,0,0,0,0,1,0,1,0,0
3,4,0,1,1,0,0,1,0,0,0,1
0,29,0,0,1,1,0,0,1,1,0,0
0,27,0,1,0,0,0,0,1,0,0,0
1,21,0,1,0,0,0,0,1,0,0,1
0,30,0,1,0,0,0,0,1,0,0,0
3,44,0,0,1,0,0,0,1,0,0,1
0,59,0,0,0,0,0,0,1,0,0,0
0,85,1,0,0,1,0,0,1,0,0,0
0,69,0,1,1,1,0,0,1,0,0,0
3,16,1,0,0,0,0,0,1,0,0,1
1,26,1,0,0,0,0,1,0,0,0,1
0,37,0,0,0,1,0,0,1,0,0,1
0,5,0,1,0,0,0,0,1,0,0,0
5,13,0,0,0,0,0,1,0,1,0,1
0,17,0,1,0,0,0,0,0,0,0,0
0,43,0,1,0,1,0,0,1,0,0,0
0,12,0,1,0,0,0,1,0,0,0,1
0,15,1,0,1,0,0,0,1,0,0,1
1,13,0,1,1,0,0,0,1,0,0,1
0,8,0,0,0,0,0,0,1,1,0,0
0,28,1,0,0,0,0,0,1,0,0,0
0,31,0,1,1,1,0,0,1,0,0,0
0,55,0,0,1,0,0,0,1,0,0,1
0,21,1,0,0,0,0,0,1,0,0,0
1,18,1,0,0,0,0,0,1,0,0,1
0,7,0,1,1,0,0,0,0,0,0,0
0,10,1,0,1,0,0,0,1,0,0,1
0,3,1,0,1,0,0,0,1,0,0,0
2,38,1,0,1,0,0,0,1,0,0,1
4,105,1,0,0,0,1,1,0,0,0,1
0,4,0,1,1,0,0,1,0,0,0,0
0,34,0,0,0,0,0,1,0,1,0,0
0,41,1,0,0,0,1,0,1,0,0,0
0,60,1,0,0,1,0,0,1,0,0,0
0,32,0,1,1,0,0,0,1,0,0,0
0,47,0,0,1,1,0,0,1,0,0,0
0,54,0,1,0,1,0,0,1,0,0,0
0,4,0,0,0,0,0,0,1,0,0,0
1,20,0,1,1,0,0,0,1,0,0,1
0,77,1,0,1,0,0,0,1,0,0,1
0,14,0,1,0,0,0,1,0,0,0,1
2,21,1,0,0,0,1,0,1,0,0,1
2,6,0,1,0,0,0,0,0,0,0,1
1,11,1,0,1,0,0,1,0,0,0,1
0,42,0,1,1,1,0,0,1,0,0,0
5,43,0,0,1,0,0,0,1,0,0,1
0,18,0,0,1,0,0,1,0,0,0,1
0,32,0,0,0,1,0,0,1,0,0,0
0,19,0,1,1,0,0,0,1,0,0,0
8,32,0,1,0,0,0,1,0,0,0,1
0,9,0,1,0,0,0,1,0,0,0,0
0,9,0,0,1,0,0,0,1,1,0,0
1,22,0,1,0,0,0,0,1,0,0,1
0,28,1,0,1,0,1,1,0,0,0,0
5,40,0,0,0,0,0,1,0,0,0,1
0,3,0,1,1,0,0,1,0,0,0,0
2,11,0,0,0,0,0,1,0,1,0,1
0,29,1,0,0,0,0,0,1,0,0,0
0,17,0,0,0,0,0,1,0,0,0,0
2,7,0,0,1,0,0,0,0,0,1,0
0,87,0,1,0,0,0,0,1,0,0,0
0,35,0,1,1,1,0,0,1,0,0,0
0,62,1,0,1,1,0,1,0,0,0,0
0,32,0,1,0,0,0,1,0,0,0,0
1,64,0,1,1,1,0,0,1,0,0,1
1,10,0,0,0,0,0,1,0,1,0,1
0,22,0,1,1,1,0,1,0,0,0,0
0,43,0,0,0,1,0,1,0,0,0,0
0,15,0,0,0,1,0,0,1,0,0,0
5,49,0,0,1,0,0,0,1,1,0,1
0,42,1,0,0,0,1,0,0,0,0,1
0,27,0,0,1,0,0,0,1,0,0,0
0,22,0,0,0,0,0,0,1,0,0,0
6,18,1,0,0,0,0,0,0,0,0,1
4,21,0,0,0,0,1,0,1,0,0,1
1,10,0,1,0,0,0,1,0,0,0,1
0,46,0,0,0,1,0,0,1,0,0,0
1,49,0,1,1,0,1,0,0,0,1,0
0,33,0,1,1,0,1,1,0,0,0,0
0,13,0,1,1,0,0,0,1,0,0,1
0,14,0,1,0,0,0,1,0,0,0,0
0,4,0,1,0,0,0,0,1,0,0,0
1,24,0,1,1,0,0,0,0,0,0,1
0,16,0,1,1,0,0,0,1,0,0,1
0,8,0,1,1,0,0,0,1,0,0,0
0,31,0,1,0,0,0,0,1,0,0,0
9,70,0,0,1,1,0,1,0,0,0,1
0,22,1,0,1,0,0,0,1,0,0,0
0,32,1,0,1,0,0,1,0,0,0,1
10,14,0,0,1,1,0,1,0,1,0,1
0,83,1,0,1,1,0,0,1,0,0,0
0,7,0,0,1,0,0,1,0,0,0,0
4,32,1,0,0,0,0,0,0,0,0,1
0,18,0,1,1,0,0,1,0,0,0,0
0,7,0,0,0,0,0,1,0,0,0,1
0,50,0,0,1,1,0,0,1,0,0,1
0,14,0,0,1,1,0,0,1,0,0,1
0,9,0,0,0,0,0,1,0,1,0,0
0,11,0,0,1,0,1,0,1,0,0,1
0,14,0,0,0,0,0,1,0,0,0,0
0,40,1,0,1,1,0,1,0,0,0,0
0,38,0,1,1,0,0,0,1,0,0,0
0,66,0,0,0,1,0,0,1,0,0,0
0,31,0,0,1,0,0,0,1,0,0,1
0,10,0,1,0,0,0,1,0,0,0,0
4,22,0,1,1,0,0,0,1,0,0,1
0,14,1,0,0,0,0,0,1,0,0,0
0,22,0,1,0,0,1,0,1,0,0,1
0,50,0,1,1,0,0,0,0,0,0,0
0,34,0,1,1,0,0,0,1,0,0,0
0,8,1,0,0,0,0,1,0,0,0,0
0,25,0,0,0,1,0,1,0,0,0,0
0,18,0,0,1,1,0,0,1,0,0,0
0,8,0,0,1,0,0,1,0,0,0,0
1,18,0,1,1,0,0,0,1,0,0,1
0,17,0,0,1,1,0,1,0,0,0,1
0,56,0,1,1,1,0,0,1,0,0,0
2,27,1,0,1,0,0,0,1,0,0,1
0,29,0,0,0,0,0,1,0,0,0,1
0,24,0,0,1,0,0,0,0,0,0,1
0,12,0,1,1,0,0,0,0,0,0,1
0,16,0,1,1,0,0,0,1,0,0,0
0,16,0,1,0,0,0,0,1,0,0,1
0,21,0,0,0,1,0,0,1,0,0,0
0,48,0,1,0,1,0,0,1,0,0,0
0,52,0,0,0,1,0,0,1,0,0,0
0,9,1,0,0,0,1,1,0,0,0,0
1,62,0,0,0,0,0,0,1,0,0,1
0,37,0,0,1,0,0,0,1,0,0,1
0,16,0,0,1,0,0,1,0,0,0,0
0,72,1,0,1,1,0,0,1,0,0,0
0,53,0,0,0,0,0,1,0,0,0,0
0,37,1,0,1,0,0,0,1,0,0,0
0,81,1,0,1,1,0,0,1,0,0,0
0,73,0,1,1,0,1,0,1,0,0,0
0,7,0,1,1,0,0,1,0,0,0,1
1,24,1,0,0,1,0,0,1,0,0,1
0,37,0,1,0,0,0,0,1,0,0,0
0,29,1,0,1,0,0,0,1,0,0,0
0,24,1,0,0,0,1,0,1,0,0,0
0,29,0,1,1,0,0,0,1,0,0,0
0,77,0,1,1,0,0,0,1,0,0,1
2,27,0,0,1,0,0,1,0,0,0,1
0,31,1,0,1,1,0,0,1,0,0,0
6,13,0,0,0,0,0,1,0,0,0,1
3,9,0,0,0,0,0,0,1,0,0,1
0,29,0,1,1,0,1,0,1,0,0,0
0,31,0,0,0,1,0,0,1,0,0,0
0,73,0,0,0,1,0,0,1,0,0,0
0,12,0,0,0,0,0,0,1,0,0,1
0,18,0,1,0,0,0,0,1,0,0,0
0,23,0,0,0,1,0,1,0,1,0,0
0,25,0,1,1,1,0,0,1,0,0,0
0,3,0,1,1,0,0,1,0,0,0,1
0,18,0,1,0,1,0,0,1,0,0,0
0,8,0,0,0,0,0,1,0,0,0,0
0,48,0,1,1,0,1,0,1,0,0,0
1,21,1,0,1,0,1,0,1,0,1,0
0,46,0,0,1,1,0,0,1,0,0,0
0,26,0,1,1,0,0,0,1,0,0,0
0,15,1,0,1,0,0,0,1,0,0,0
0,6,0,0,0,1,0,0,0,0,0,0
0,10,0,1,0,0,0,0,1,0,0,1
1,56,0,0,0,0,0,0,1,0,0,1
3,53,0,0,1,0,0,0,1,1,0,1
0,23,0,0,1,0,1,0,1,0,0,0
1,64,0,1,0,0,0,0,1,0,0,1
0,24,0,0,1,1,0,1,0,1,0,0
0,35,0,1,1,0,0,0,0,0,0,0
0,18,1,0,0,0,0,0,1,0,0,0
0,70,1,0,0,1,0,0,0,0,0,0
0,8,0,0,0,0,1,0,1,0,0,0
4,11,1,0,0,0,0,0,1,0,0,1
0,26,0,1,1,0,1,1,0,0,0,0
0,24,0,1,1,0,0,1,0,0,0,0
1,36,1,0,0,0,0,0,1,0,0,1
1,14,0,0,0,0,0,0,1,1,0,1
0,75,0,0,0,0,1,1,0,0,0,0
0,56,0,1,1,1,0,0,1,0,0,0
0,24,0,1,0,0,1,0,1,0,0,0
0,10,0,1,1,0,1,0,1,0,0,0
0,57,0,0,0,1,0,0,1,0,0,0
0,60,0,0,1,1,0,0,1,0,0,0
8,55,0,0,0,0,0,0,1,0,0,1
0,20,0,1,1,0,1,0,1,0,0,0
0,37,0,1,1,0,0,0,1,0,0,1
0,2,1,0,1,0,0,1,0,0,0,0
0,13,1,0,0,0,1,1,0,0,0,0
0,9,0,1,1,0,0,1,0,0,0,0
0,2,1,0,1,0,0,0,0,0,0,0
0,9,0,0,0,0,0,1,0,0,0,0
0,39,0,1,1,0,1,0,1,0,0,0
3,87,1,0,0,1,0,0,1,0,0,1
7,15,1,0,1,0,0,0,0,0,1,0
7,14,0,0,0,0,0,1,0,1,0,1
0,28,0,0,1,1,0,1,0,0,0,0
4,24,0,0,0,0,0,1,0,0,0,1
0,69,0,1,1,1,0,0,1,0,0,0
0,27,0,0,1,0,0,0,1,0,0,0
0,57,0,0,0,1,0,0,1,0,0,0
0,25,0,1,1,0,0,0,1,0,0,0
0,38,1,0,0,0,0,0,0,0,0,0
9,28,0,1,1,1,0,1,0,0,0,1
4,18,0,0,0,0,0,1,0,0,0,1
0,8,1,0,1,0,0,0,1,0,0,1
4,64,0,0,1,0,0,1,0,0,0,1
0,56,0,0,0,1,0,0,1,1,0,0
0,28,0,1,1,0,0,0,1,0,0,1
0,6,0,0,1,0,0,1,0,1,0,0
0,76,0,1,0,1,0,0,1,0,0,0
0,8,0,0,0,0,0,1,0,0,0,0
0,7,0,0,1,0,0,1,0,0,0,0
0,8,0,1,0,0,0,1,0,0,0,0
0,45,0,1,0,1,0,0,1,0,0,0
0,13,0,0,1,0,1,0,1,0,0,0
9,57,0,1,1,1,0,0,1,0,0,1
0,29,1,0,1,0,0,0,1,0,0,0
0,35,0,0,1,1,0,0,1,0,0,0
0,48,1,0,0,0,0,0,1,0,0,0
10,3,0,0,1,0,0,1,0,0,0,1
0,10,0,0,1,0,0,0,1,1,0,0
0,11,0,1,1,0,0,0,1,1,0,0
0,3,0,1,0,0,0,1,0,0,0,0
1,18,0,0,0,0,0,0,1,0,0,1
0,6,0,0,1,0,0,1,0,1,0,0
5,18,0,0,0,0,0,1,0,0,0,1
